,Listing ID,Bedrooms,Bathrooms,Lot Size,House Size,Property Type,Price,Country,Source
14976,l_158248562,3,4 Baths,0.044 ac Lot Size,,Residential,170000.0,venezuela,point2homes
14977,l_158249553,4,4 Baths,,,Residential,88000.0,venezuela,point2homes
14978,l_158251865,1,2 Baths,0.025 ac Lot Size,,Residential,21000.0,venezuela,point2homes
14979,l_158267061,2,1 Bath,0.011 ac Lot Size,,Residential,10000.0,venezuela,point2homes
14980,l_157383596,,,0.723 ac Lot Size,,Commercial,34000.0,venezuela,point2homes
14981,l_161333117,,,,,Lots And Land,285000.0,guatemala,point2homes
14982,l_146597118,,,0.222 ac Lot Size,,Lots and Land,6000040.0,guatemala,point2homes
14983,l_146707449,,,,"('9,687.52 Sqft', ' sqft')",Lots and Land,6000040.0,guatemala,point2homes
14984,l_160945811,1,1 Bath,,,Other,615000.0,guatemala,point2homes
14985,l_160171884,1,2 Baths,,,Other,164900.0,guatemala,point2homes
14986,l_161246190,3,3 Baths,,,Other,525000.0,guatemala,point2homes
14987,l_161042330,,,0.288 ac Lot Size,,Lots And Land,7950000.0,guatemala,point2homes
14988,l_161246177,6,2 Baths,0.022 ac Lot Size,,Residential,125000.0,guatemala,point2homes
14989,l_154661369,3,2 Baths,0.026 ac Lot Size,,Residential,700000.0,guatemala,point2homes
14990,l_161042325,3,3 Baths,,,Other,500000.0,guatemala,point2homes
14991,l_161126266,,,0.031 ac Lot Size,,Lots And Land,310000.0,guatemala,point2homes
14992,l_161180963,2,2 Baths,,,Other,154000.0,guatemala,point2homes
14993,l_161246187,1,1 Bath,,,Other,119000.0,guatemala,point2homes
14994,l_160945782,3,3 Baths,,,Residential,395000.0,guatemala,point2homes
14995,l_161180961,4,4 Baths,,,Residential,1600000.0,guatemala,point2homes
14996,l_160945781,2,2 Baths,,,Residential,912000.0,guatemala,point2homes
14997,l_160945783,6,5 Baths,,,Residential,395000.0,guatemala,point2homes
14998,l_161246183,2,2 Baths,,,Other,181500.0,guatemala,point2homes
14999,l_161126279,,,0.173 ac Lot Size,,Lots And Land,690000.0,guatemala,point2homes
15000,l_161246185,1,1 Bath,,,Other,135000.0,guatemala,point2homes
15001,l_161246188,2,2 Baths,,,Other,260000.0,guatemala,point2homes
15002,l_161042332,5,3 Baths,0.049 ac Lot Size,,Residential,1550000.0,guatemala,point2homes
15003,l_158779556,,,0.93 ac Lot Size,,Lots And Land,300000.0,guatemala,point2homes
15004,l_154661449,,,0.173 ac Lot Size,,Lots And Land,179.0,guatemala,point2homes
15005,l_153050349,2,2 Baths,,,Other,550000.0,guatemala,point2homes
15006,l_154661425,,3 Baths,0.086 ac Lot Size,,Residential,4500000.0,guatemala,point2homes
15007,l_153050540,3,2 Baths,0.024 ac Lot Size,,Residential,875000.0,guatemala,point2homes
15008,l_158779656,9,14 Baths,1.886 ac Lot Size,,Residential,475200.0,guatemala,point2homes
15009,l_154661428,3,3 Baths,,,Residential,450000.0,guatemala,point2homes
15010,l_154661258,4,6 Baths,,,Residential,525000.0,guatemala,point2homes
15011,l_153050037,,,4.789 ac Lot Size,,Lots And Land,2640000.0,guatemala,point2homes
15012,l_155656886,3,3 Baths,,,Other,450000.0,guatemala,point2homes
15013,l_153050620,4,3 Baths,0.155 ac Lot Size,,Residential,1200000.0,guatemala,point2homes
15014,l_158779588,,,,,Lots And Land,280000.0,guatemala,point2homes
15015,l_153050164,,,,,Lots And Land,3500000.0,guatemala,point2homes
15016,l_160507165,2,2 Baths,,,Other,160000.0,guatemala,point2homes
15017,l_153049800,2,2 Baths,,,Other,309000.0,guatemala,point2homes
15018,l_159172146,,,0.158 ac Lot Size,,Lots And Land,1155000.0,guatemala,point2homes
15019,l_153050106,,,0.242 ac Lot Size,,Lots And Land,85000.0,guatemala,point2homes
15020,l_153050731,,,6.56 ac Lot Size,,Lots And Land,57.0,guatemala,point2homes
15021,l_153050395,,,0.112 ac Lot Size,,Lots And Land,130000.0,guatemala,point2homes
15022,l_154661356,4,4 Baths,,,Residential,650000.0,guatemala,point2homes
15023,l_160254913,7,2 Baths,0.048 ac Lot Size,,Residential,2200000.0,guatemala,point2homes
15024,l_160760334,3,1 Bath,0.031 ac Lot Size,,Other,70000.0,guatemala,point2homes
15025,l_153050246,,,62.158 ac Lot Size,,Lots And Land,7.0,guatemala,point2homes
15026,l_153050048,3,2 Baths,0.034 ac Lot Size,,Residential,750000.0,guatemala,point2homes
15027,l_153050919,5,5 Baths,0.338 ac Lot Size,,Residential,425000.0,guatemala,point2homes
15028,l_153049982,,6 Baths,,,Residential,380000.0,guatemala,point2homes
15029,l_154661296,,,0.437 ac Lot Size,,Residential,6000000.0,guatemala,point2homes
15030,l_153087621,3,3 Baths,0.049 ac Lot Size,,Residential,220000.0,guatemala,point2homes
15031,l_154661547,4,4 Baths,0.123 ac Lot Size,,Residential,1200000.0,guatemala,point2homes
15032,l_159021187,,,40.044 ac Lot Size,,Lots And Land,5100968.0,guatemala,point2homes
15033,l_153050436,4,4 Baths,0.061 ac Lot Size,,Residential,1200000.0,guatemala,point2homes
15034,l_151248192,3,2 Baths,0.518 ac Lot Size,,Residential,425000.0,guatemala,point2homes
15035,l_153050867,6,2 Baths,0.049 ac Lot Size,,Residential,990000.0,guatemala,point2homes
15036,l_158779563,6,1 Bath,0.107 ac Lot Size,,Residential,380000.0,guatemala,point2homes
15037,l_158779683,1,1 Bath,,,Other,530000.0,guatemala,point2homes
15038,l_158779576,3,3 Baths,0.173 ac Lot Size,,Residential,240000.0,guatemala,point2homes
15039,l_153050053,4,,0.099 ac Lot Size,,Residential,470000.0,guatemala,point2homes
15040,l_159898074,,,0.186 ac Lot Size,,Lots And Land,1073.0,guatemala,point2homes
15041,l_153050306,3,2 Baths,0.1 ac Lot Size,,Residential,210000.0,guatemala,point2homes
15042,l_154661588,,,1.032 ac Lot Size,,Lots And Land,7878750.0,guatemala,point2homes
15043,l_153050796,11,11 Baths,,,Residential,230000.0,guatemala,point2homes
15044,l_158469199,1,1 Bath,,,Other,133811.0,guatemala,point2homes
15045,l_153050021,,,0.4 ac Lot Size,,Lots And Land,15000000.0,guatemala,point2homes
15046,l_153051007,2,2 Baths,,,Other,1589900.0,guatemala,point2homes
15047,l_153049758,2,1 Bath,,,Other,165000.0,guatemala,point2homes
15048,l_153050143,4,3 Baths,0.156 ac Lot Size,,Residential,380000.0,guatemala,point2homes
15049,l_159473649,3,2 Baths,0.011 ac Lot Size,,Residential,565000.0,guatemala,point2homes
15050,l_154661529,,,1.301 ac Lot Size,,Lots And Land,65000001.5,guatemala,point2homes
15051,l_159172144,2,2 Baths,,,Other,120600.0,guatemala,point2homes
15052,l_159021202,,,0.19 ac Lot Size,,Residential,2863402.0,guatemala,point2homes
15053,l_153049992,4,4 Baths,,,Residential,550000.0,guatemala,point2homes
15054,l_154661706,7,9 Baths,0.935 ac Lot Size,,Residential,2200000.0,guatemala,point2homes
15055,l_158779595,,,39.043 ac Lot Size,,Lots And Land,35.0,guatemala,point2homes
15056,l_158779505,3,4 Baths,0.047 ac Lot Size,,Residential,400000.0,guatemala,point2homes
15057,l_154661359,,,1.39 ac Lot Size,,Lots And Land,240000.0,guatemala,point2homes
15058,l_153050030,,3 Baths,0.555 ac Lot Size,,Residential,800000.0,guatemala,point2homes
15059,l_153050409,3,2 Baths,,,Other,246000.0,guatemala,point2homes
15060,l_151248483,3,2 Baths,0.036 ac Lot Size,,Residential,80000.0,guatemala,point2homes
15061,l_154661652,,,0.087 ac Lot Size,,Lots And Land,225000.0,guatemala,point2homes
15062,l_154661647,18,15 Baths,0.15 ac Lot Size,,Residential,3000000.0,guatemala,point2homes
15063,l_153050907,,,,,Residential,9000000.0,guatemala,point2homes
15064,l_153050838,1,1 Bath,,,Other,150000.0,guatemala,point2homes
15065,l_153050824,3,2 Baths,,,Other,215000.0,guatemala,point2homes
15066,l_145221722,,,,,Lots And Land,275000.0,guatemala,point2homes
15067,l_153049769,2,3 Baths,,,Other,550000.0,guatemala,point2homes
15068,l_153050137,4,10 Baths,0.259 ac Lot Size,,Residential,1400000.0,guatemala,point2homes
15069,l_160507205,3,2 Baths,,,Residential,400000.0,guatemala,point2homes
15070,l_151248249,3,3 Baths,0.095 ac Lot Size,,Residential,425000.0,guatemala,point2homes
15071,l_153050004,3,4 Baths,0.295 ac Lot Size,,Residential,530600.0,guatemala,point2homes
15072,l_154661410,,,0.483 ac Lot Size,,Lots And Land,238000.0,guatemala,point2homes
15073,l_149377631,5,5 Baths,,,Residential,849900.0,guatemala,point2homes
15074,l_153050195,,,0.223 ac Lot Size,,Lots And Land,3200.0,guatemala,point2homes
15075,l_153050009,,,,,Residential,13525.0,guatemala,point2homes
15076,l_154661382,6,3 Baths,,,Residential,1300000.0,guatemala,point2homes
15077,l_158381922,2,2 Baths,,,Other,156750.0,guatemala,point2homes
15078,l_154661585,1,1 Bath,,,Other,125000.0,guatemala,point2homes
15079,l_159638934,8,12 Baths,0.83 ac Lot Size,,Residential,1500000.0,guatemala,point2homes
15080,l_153050993,,,,,Lots And Land,40000.0,guatemala,point2homes
15081,l_151428905,5,7 Baths,0.096 ac Lot Size,,Residential,930000.0,guatemala,point2homes
15082,l_151248210,2,3 Baths,0.043 ac Lot Size,,Residential,193000.0,guatemala,point2homes
15083,l_153050642,4,2 Baths,0.078 ac Lot Size,,Residential,2100000.0,guatemala,point2homes
15084,l_149441876,,,,,Lots And Land,38000.0,guatemala,point2homes
15085,l_154661623,3,4 Baths,0.049 ac Lot Size,,Residential,368000.0,guatemala,point2homes
15086,l_153050064,,,0.248 ac Lot Size,,Lots And Land,65000.0,guatemala,point2homes
15087,l_157466820,,,0.618 ac Lot Size,,Lots And Land,140.0,guatemala,point2homes
15088,l_153050189,,,,,Residential,1100000.0,guatemala,point2homes
15089,l_153049979,,,,,Residential,3000000.0,guatemala,point2homes
15090,l_153050833,,,0.044 ac Lot Size,,Residential,2000000.0,guatemala,point2homes
15091,l_154880912,,,1.999 ac Lot Size,,Lots And Land,752556.0,guatemala,point2homes
15092,l_144084016,2,2 Baths,,,Residential,135000.0,guatemala,point2homes
15093,l_153049752,4,6 Baths,0.336 ac Lot Size,,Residential,387000.0,guatemala,point2homes
15094,l_153050292,,4 Baths,,,Residential,230000.0,guatemala,point2homes
15095,l_155075410,,,0.289 ac Lot Size,,Lots And Land,276000.0,guatemala,point2homes
15096,l_154661554,,,0.112 ac Lot Size,,Lots And Land,60000.0,guatemala,point2homes
15097,l_153050096,6,3 Baths,2.763 ac Lot Size,,Lots And Land,1200000.0,guatemala,point2homes
15098,l_153050297,,3 Baths,,,Residential,315000.0,guatemala,point2homes
15099,l_153049689,3,2 Baths,0.082 ac Lot Size,,Residential,240000.0,guatemala,point2homes
15100,l_154661354,2,3 Baths,,,Other,2850000.0,guatemala,point2homes
15101,l_153050969,4,3 Baths,0.051 ac Lot Size,,Residential,150000.0,guatemala,point2homes
15102,l_153050355,,,18.781 ac Lot Size,,Lots And Land,13520000.0,guatemala,point2homes
15103,l_158779780,3,2 Baths,,,Other,241245.0,guatemala,point2homes
15104,l_151248151,3,4 Baths,,,Other,650000.0,guatemala,point2homes
15105,l_158779644,1,1 Bath,,,Other,120000.0,guatemala,point2homes
15106,l_159172082,2,2 Baths,,,Residential,325000.0,guatemala,point2homes
15107,l_158779617,2,2 Baths,,,Other,275700.0,guatemala,point2homes
15108,l_144207799,3,2 Baths,,,Residential,325000.0,guatemala,point2homes
15109,l_154661283,3,3 Baths,,,Other,1449585.0,guatemala,point2homes
15110,l_151715188,2,2 Baths,,,Other,175000.0,guatemala,point2homes
15111,l_154661443,3,3 Baths,,,Other,600000.0,guatemala,point2homes
15112,l_150104863,,,0.311 ac Lot Size,,Lots And Land,750.0,guatemala,point2homes
15113,l_151248044,,,165.756 ac Lot Size,,Lots And Land,12.0,guatemala,point2homes
15114,l_153050670,,,3.752 ac Lot Size,,Lots And Land,543250.0,guatemala,point2homes
15115,l_153050869,14,15 Baths,0.486 ac Lot Size,,Residential,2500000.0,guatemala,point2homes
15116,l_159580496,3,3 Baths,,,Other,14500019.0,guatemala,point2homes
15117,l_153050197,7,6 Baths,,,Residential,800000.0,guatemala,point2homes
15118,l_153050075,,,0.11 ac Lot Size,,Lots And Land,100000.0,guatemala,point2homes
15119,l_158033406,12,4 Baths,0.053 ac Lot Size,,Other,99000.0,guatemala,point2homes
15120,l_154661544,2,1 Bath,0.04 ac Lot Size,,Residential,510000.0,guatemala,point2homes
15121,l_160760323,,,0.044 ac Lot Size,,Lots And Land,100000.0,guatemala,point2homes
15122,l_153050086,,17 Baths,,,Residential,2500000.0,guatemala,point2homes
15123,l_154661751,,,4.015 ac Lot Size,,Lots And Land,1560000.0,guatemala,point2homes
15124,l_151248545,,,,,Lots And Land,2500000.0,guatemala,point2homes
15125,l_158779692,,,0.512 ac Lot Size,,Lots And Land,2122.0,guatemala,point2homes
15126,l_154661646,4,3 Baths,0.089 ac Lot Size,,Residential,1800000.0,guatemala,point2homes
15127,l_153050116,,,,,Residential,512320.0,guatemala,point2homes
15128,l_153050227,5,3 Baths,0.179 ac Lot Size,,Residential,765000.0,guatemala,point2homes
15129,l_153050142,,,0.581 ac Lot Size,,Lots And Land,168296.0,guatemala,point2homes
15130,l_142118351,3,3 Baths,,,Residential,350000.0,guatemala,point2homes
15131,l_153050768,,,0.326 ac Lot Size,,Lots And Land,3800000.0,guatemala,point2homes
15132,l_158779808,3,2 Baths,,,Residential,280625.0,guatemala,point2homes
15133,l_151248026,,,,,Lots And Land,160000.0,guatemala,point2homes
15134,l_153049696,4,3 Baths,0.095 ac Lot Size,,Residential,330000.0,guatemala,point2homes
15135,l_153050054,,,,,Residential,450000.0,guatemala,point2homes
15136,l_153050727,2,3 Baths,0.148 ac Lot Size,,Residential,475000.0,guatemala,point2homes
15137,l_156608900,4,4 Baths,0.42 ac Lot Size,"('565 Sqft', ' sqft')",Residential,1000000.0,guatemala,point2homes
15138,l_158166575,,,0.445 ac Lot Size,,Residential,200000.0,guatemala,point2homes
15139,l_154661586,,,8.319 ac Lot Size,,Lots And Land,39838248.0,guatemala,point2homes
15140,l_153049965,,,0.213 ac Lot Size,,Residential,800000.0,guatemala,point2homes
15141,l_154661709,,,20.72 ac Lot Size,,Lots And Land,9600000.0,guatemala,point2homes
15142,l_154661563,,,0.207 ac Lot Size,,Lots And Land,700000.0,guatemala,point2homes
15143,l_153050905,12,10 Baths,1.779 ac Lot Size,,Residential,550000.0,guatemala,point2homes
15144,l_154661293,4,2 Baths,0.178 ac Lot Size,,Residential,950000.0,guatemala,point2homes
15145,l_158779687,,,0.083 ac Lot Size,,Lots And Land,155000.0,guatemala,point2homes
15146,l_154661385,10,2 Baths,0.055 ac Lot Size,,Residential,1800000.0,guatemala,point2homes
15147,l_159580487,3,3 Baths,0.065 ac Lot Size,,Residential,61875.0,guatemala,point2homes
15148,l_158779759,3,2 Baths,,,Other,208074.0,guatemala,point2homes
15149,l_153049684,4,3 Baths,,,Residential,300000.0,guatemala,point2homes
15150,l_158166572,3,2 Baths,0.028 ac Lot Size,,Residential,740000.0,guatemala,point2homes
15151,l_153049924,,,3.495 ac Lot Size,,Lots And Land,500000.0,guatemala,point2homes
15152,l_153050490,,,0.19 ac Lot Size,,Residential,4500000.0,guatemala,point2homes
15153,l_144084021,,,,,Lots And Land,55000.0,guatemala,point2homes
15154,l_158779679,3,3 Baths,,,Residential,193762.0,guatemala,point2homes
15155,l_153050047,,,0.259 ac Lot Size,,Lots And Land,350000.0,guatemala,point2homes
15156,l_153050466,,,0.016 ac Lot Size,,Lots And Land,80000.0,guatemala,point2homes
15157,l_154661429,4,3 Baths,,,Residential,185000.0,guatemala,point2homes
15158,l_154661419,,,0.159 ac Lot Size,,Lots And Land,233900.0,guatemala,point2homes
15159,l_153050332,2,2 Baths,,,Other,335000.0,guatemala,point2homes
15160,l_153050231,,,,,Residential,1800000.0,guatemala,point2homes
15161,l_158779594,,,29.588 ac Lot Size,,Lots And Land,10.0,guatemala,point2homes
15162,l_153049731,,,1.813 ac Lot Size,,Lots And Land,1470283.0,guatemala,point2homes
15163,l_153050864,4,4 Baths,,,Other,975000.0,guatemala,point2homes
15164,l_153050667,3,2 Baths,,,Other,238000.0,guatemala,point2homes
15165,l_153049727,,,,,Lots And Land,325000.0,guatemala,point2homes
15166,l_154661488,,,0.124 ac Lot Size,,Lots And Land,180000.0,guatemala,point2homes
15167,l_153049701,4,5 Baths,,,Residential,370000.0,guatemala,point2homes
15168,l_154661266,6,8 Baths,0.445 ac Lot Size,,Residential,1600000.0,guatemala,point2homes
15169,l_154661292,2,2 Baths,,,Other,241000.0,guatemala,point2homes
15170,l_153049916,,,17.792 ac Lot Size,,Lots And Land,1925000.0,guatemala,point2homes
15171,l_158469198,1,1 Bath,,,Other,146918.0,guatemala,point2homes
15172,l_153049691,6,8 Baths,0.309 ac Lot Size,,Residential,1975000.0,guatemala,point2homes
15173,l_153050984,3,1 Bath,,,Residential,62000.0,guatemala,point2homes
15174,l_153050311,,,8.71 ac Lot Size,,Lots And Land,525000.0,guatemala,point2homes
15175,l_154661365,,,0.289 ac Lot Size,,Lots And Land,6000.0,guatemala,point2homes
15176,l_153051000,,,0.686 ac Lot Size,,Residential,38000.0,guatemala,point2homes
15177,l_153050991,,4 Baths,,,Residential,292000.0,guatemala,point2homes
15178,l_153049677,,,1.01 ac Lot Size,,Lots And Land,107.0,guatemala,point2homes
15179,l_153050470,8,5 Baths,0.049 ac Lot Size,,Residential,3100000395.0,guatemala,point2homes
15180,l_153049950,,,0.946 ac Lot Size,,Lots And Land,24.0,guatemala,point2homes
15181,l_153050206,3,4 Baths,1.727 ac Lot Size,,Residential,2500000.0,guatemala,point2homes
15182,l_153050036,,,0.372 ac Lot Size,,Lots And Land,150000.0,guatemala,point2homes
15183,l_153049873,3,5 Baths,,,Residential,5200000.0,guatemala,point2homes
15184,l_153050214,2,2 Baths,0.658 ac Lot Size,,Residential,750000.0,guatemala,point2homes
15185,l_153050850,4,6 Baths,0.276 ac Lot Size,,Residential,1300000.0,guatemala,point2homes
15186,l_159295675,3,2 Baths,,,Other,226432.0,guatemala,point2homes
15187,l_153050572,,,0.437 ac Lot Size,,Lots And Land,388000.0,guatemala,point2homes
15188,l_153050777,,,25.899 ac Lot Size,,Lots And Land,40000001.0,guatemala,point2homes
15189,l_158779806,3,2 Baths,,,Other,276875.0,guatemala,point2homes
15190,l_154661725,,,3.633 ac Lot Size,,Lots And Land,1262641.0,guatemala,point2homes
15191,l_153050052,,,0.126 ac Lot Size,,Lots And Land,155000.0,guatemala,point2homes
15192,l_154661454,4,5 Baths,0.096 ac Lot Size,,Residential,310000.0,guatemala,point2homes
15193,l_154661605,8,5 Baths,0.057 ac Lot Size,,Residential,450000.0,guatemala,point2homes
15194,l_159021186,2,2 Baths,,,Other,250000.0,guatemala,point2homes
15195,l_153050707,,,1.727 ac Lot Size,,Lots And Land,1500000.0,guatemala,point2homes
15196,l_158779534,,,48.345 ac Lot Size,,Lots And Land,3800000.0,guatemala,point2homes
15197,l_151248217,,,,,Lots And Land,588790.0,guatemala,point2homes
15198,l_158779641,2,2 Baths,,,Other,155000.0,guatemala,point2homes
15199,l_151248446,3,2 Baths,,,Residential,245000.0,guatemala,point2homes
15200,l_153049851,3,5 Baths,1.359 ac Lot Size,,Residential,450000.0,guatemala,point2homes
15201,l_154661594,,,0.218 ac Lot Size,,Lots And Land,180000.0,guatemala,point2homes
15202,l_144084014,4,5 Baths,,,Residential,1500000.0,guatemala,point2homes
15203,l_153050392,3,2 Baths,,,Other,1104900.0,guatemala,point2homes
15204,l_153384249,4,4 Baths,0.072 ac Lot Size,,Residential,800000.0,guatemala,point2homes
15205,l_151248215,1,1 Bath,,,Other,603000.0,guatemala,point2homes
15206,l_154661674,3,2 Baths,,,Other,580000.0,guatemala,point2homes
15207,l_153049957,3,2 Baths,4.835 ac Lot Size,,Residential,600000.0,guatemala,point2homes
15208,l_153049972,4,4 Baths,0.19 ac Lot Size,,Residential,699000.0,guatemala,point2homes
15209,l_160420038,1,2 Baths,,,Other,385000.0,guatemala,point2homes
15210,l_153050159,1,1 Bath,,,Other,135000.0,guatemala,point2homes
15211,l_153050910,,,0.294 ac Lot Size,,Lots And Land,153000.0,guatemala,point2homes
15212,l_156608947,,,0.247 ac Lot Size,,Condominium,960000.0,guatemala,point2homes
15213,l_153050249,5,4 Baths,0.148 ac Lot Size,,Residential,280000.0,guatemala,point2homes
15214,l_154661374,,,1.727 ac Lot Size,,Lots And Land,4800000.0,guatemala,point2homes
15215,l_153049759,1,1 Bath,,,Other,102900.0,guatemala,point2homes
15216,l_153050937,2,1 Bath,,,Residential,58000.0,guatemala,point2homes
15217,l_153049905,3,2 Baths,,,Residential,1300000.0,guatemala,point2homes
15218,l_153050616,2,2 Baths,,,Other,1250000.0,guatemala,point2homes
15219,l_153049968,4,4 Baths,,,Residential,1200000.0,guatemala,point2homes
15220,l_160760326,3,2 Baths,,,Other,190000.0,guatemala,point2homes
15221,l_153049724,,,2.422 ac Lot Size,,Lots And Land,195.0,guatemala,point2homes
15222,l_159172121,2,2 Baths,,,Other,230000.0,guatemala,point2homes
15223,l_154661433,,,,,Residential,95000.0,guatemala,point2homes
15224,l_154661415,4,4 Baths,0.144 ac Lot Size,,Residential,415000.0,guatemala,point2homes
15225,l_153050995,3,3 Baths,,,Other,550000.0,guatemala,point2homes
15226,l_153049998,,,13.097 ac Lot Size,,Lots And Land,2008258.0,guatemala,point2homes
15227,l_153050825,2,2 Baths,,,Other,795000.0,guatemala,point2homes
15228,l_153049785,5,3 Baths,0.302 ac Lot Size,,Residential,850000.0,guatemala,point2homes
15229,l_153050050,,4 Baths,,,Residential,330000.0,guatemala,point2homes
15230,l_153050193,,,27.626 ac Lot Size,,Lots And Land,1000000.0,guatemala,point2homes
15231,l_153050840,,,0.08 ac Lot Size,,Lots And Land,1000000.0,guatemala,point2homes
15232,l_158381921,3,4 Baths,0.043 ac Lot Size,,Residential,255000.0,guatemala,point2homes
15233,l_160254947,,1 Bath,,,Residential,125000.0,guatemala,point2homes
15234,l_151248254,4,4 Baths,0.247 ac Lot Size,,Residential,525000.0,guatemala,point2homes
15235,l_160312795,,,,,Lots And Land,155000.0,guatemala,point2homes
15236,l_151248429,3,3 Baths,,,Other,700000.0,guatemala,point2homes
15237,l_158779515,,,1.886 ac Lot Size,,Lots And Land,143.0,guatemala,point2homes
15238,l_153050554,,,0.194 ac Lot Size,,Lots And Land,33000.0,guatemala,point2homes
15239,l_159473647,1,1 Bath,,,Other,981513.0,guatemala,point2homes
15240,l_153049859,3,4 Baths,0.13 ac Lot Size,,Residential,685000.0,guatemala,point2homes
15241,l_158779658,6,6 Baths,,,Other,190000.0,guatemala,point2homes
15242,l_158779815,3,2 Baths,,,Other,180625.0,guatemala,point2homes
15243,l_154661557,3,3 Baths,0.054 ac Lot Size,,Residential,250000.0,guatemala,point2homes
15244,l_151248418,5,4 Baths,,,Residential,425600.0,guatemala,point2homes
15245,l_153049827,,,19.354 ac Lot Size,,Lots And Land,400000.0,guatemala,point2homes
15246,l_153050855,3,3 Baths,,,Other,685000.0,guatemala,point2homes
15247,l_158779514,3,2 Baths,0.074 ac Lot Size,,Residential,285000.0,guatemala,point2homes
15248,l_154661448,3,2 Baths,,,Other,156000.0,guatemala,point2homes
15249,l_153050337,,,96.691 ac Lot Size,,Lots And Land,5600000.0,guatemala,point2homes
15250,l_159172160,2,2 Baths,,,Other,550000.0,guatemala,point2homes
15251,l_154661511,,,55.754 ac Lot Size,,Lots And Land,1100000.0,guatemala,point2homes
15252,l_153049875,3,4 Baths,,,Residential,250000.0,guatemala,point2homes
15253,l_151248443,6,6 Baths,0.259 ac Lot Size,,Residential,550000.0,guatemala,point2homes
15254,l_159638914,4,5 Baths,,,Residential,280000.0,guatemala,point2homes
15255,l_153049940,,,,,Lots And Land,386000.0,guatemala,point2homes
15256,l_153050212,,,,,Residential,3150000.0,guatemala,point2homes
15257,l_154661453,9,7 Baths,0.074 ac Lot Size,,Residential,1800000.0,guatemala,point2homes
15258,l_158779632,,,0.768 ac Lot Size,,Lots And Land,190000.0,guatemala,point2homes
15259,l_155148929,3,2 Baths,,,Residential,273000.0,guatemala,point2homes
15260,l_153050994,2,2 Baths,,,Other,173019.0,guatemala,point2homes
15261,l_153050275,,,2.57 ac Lot Size,,Lots And Land,2600000.0,guatemala,point2homes
15262,l_153050741,,,40.048 ac Lot Size,,Lots And Land,29.0,guatemala,point2homes
15263,l_153050202,,,0.099 ac Lot Size,,Lots And Land,110000.0,guatemala,point2homes
15264,l_153049914,,,1.25 ac Lot Size,,Lots And Land,1390000.0,guatemala,point2homes
15265,l_154661438,5,3 Baths,,,Residential,315000.0,guatemala,point2homes
15266,l_153049739,,,38.418 ac Lot Size,,Lots And Land,45.0,guatemala,point2homes
15267,l_153050493,3,3 Baths,0.029 ac Lot Size,,Residential,1350000.0,guatemala,point2homes
15268,l_153049736,2,2 Baths,,,Other,205000.0,guatemala,point2homes
15269,l_160760351,3,4 Baths,,,Residential,245000.0,guatemala,point2homes
15270,l_153050263,,,0.199 ac Lot Size,,Lots And Land,83500.0,guatemala,point2homes
15271,l_153050213,3,4 Baths,,,Residential,99990.0,guatemala,point2homes
15272,l_157390716,5,4 Baths,0.032 ac Lot Size,,Residential,135000.0,guatemala,point2homes
15273,l_154661482,,,16.403 ac Lot Size,,Lots And Land,1850000.0,guatemala,point2homes
15274,l_158779529,3,3 Baths,,,Residential,225000.0,guatemala,point2homes
15275,l_153050114,,,4.017 ac Lot Size,,Lots And Land,200000.0,guatemala,point2homes
15276,l_154661452,,,0.193 ac Lot Size,,Lots And Land,122.0,guatemala,point2homes
15277,l_153050787,,,0.372 ac Lot Size,,Lots And Land,50000.0,guatemala,point2homes
15278,l_159172141,3,3 Baths,,,Other,785000.0,guatemala,point2homes
15279,l_156608901,3,3 Baths,0.052 ac Lot Size,"('210 Sqft', ' sqft')",Condominium,0.0,guatemala,point2homes
15280,l_153050459,3,2 Baths,,,Other,375000.0,guatemala,point2homes
15281,l_146931678,3,3 Baths,,,Residential,300000.0,guatemala,point2homes
15282,l_153050094,4,5 Baths,,,Residential,1800000.0,guatemala,point2homes
15283,l_158779646,1,1 Bath,,,Other,269710.0,guatemala,point2homes
15284,l_153050150,3,3 Baths,0.516 ac Lot Size,,Residential,750000.0,guatemala,point2homes
15285,l_154256445,3,2 Baths,,,Other,280000.0,guatemala,point2homes
15286,l_153050891,,1 Bath,,,Residential,450000.0,guatemala,point2homes
15287,l_153050077,,,0.249 ac Lot Size,,Lots And Land,373762.0,guatemala,point2homes
15288,l_153050635,3,3 Baths,0.05 ac Lot Size,,Residential,145000.0,guatemala,point2homes
15289,l_153050063,,,19.819 ac Lot Size,,Lots And Land,302062.0,guatemala,point2homes
15290,l_151247867,,,0.741 ac Lot Size,,Lots And Land,120000.0,guatemala,point2homes
15291,l_153049907,2,2 Baths,,,Other,242500.0,guatemala,point2homes
15292,l_153050650,,,0.297 ac Lot Size,,Residential,945000.0,guatemala,point2homes
15293,l_160419936,,,0.139 ac Lot Size,,Lots And Land,900000.0,guatemala,point2homes
15294,l_153050885,4,,0.022 ac Lot Size,,Residential,650000.0,guatemala,point2homes
15295,l_158779693,4,5 Baths,0.078 ac Lot Size,,Residential,2100000.0,guatemala,point2homes
15296,l_153049918,4,3 Baths,0.265 ac Lot Size,,Residential,750000.0,guatemala,point2homes
15297,l_153050271,,,0.13 ac Lot Size,,Lots And Land,93919.0,guatemala,point2homes
15298,l_151247995,,5 Baths,,,Residential,360000.0,guatemala,point2homes
15299,l_154661474,4,4 Baths,0.533 ac Lot Size,,Residential,855000.0,guatemala,point2homes
